movieID,date,title,year,IMDb,overall_rating,trailer,pictures,award,reviews,releaseDate,genre1,genre2,genre3,length,lead_date,compositeKey,boxOffice,ticket,screens,awards,weekday,weekend
id78419,15-06-2014,Grace Of Monaco,2014,tt2095649,6.2,3,208,Yes,385,20-06-2014,drama,romance,biography,103,16-06-2014,id7841941806,0.028346457,4.83,7,1,1,0
id78419,16-06-2014,Grace Of Monaco,2014,tt2095649,6.2,3,208,Yes,394,20-06-2014,drama,romance,biography,103,17-06-2014,id7841941807,0.033070866,4.25,19,1,2,0
id78419,17-06-2014,Grace Of Monaco,2014,tt2095649,6.3,3,208,Yes,408,20-06-2014,drama,romance,biography,103,18-06-2014,id7841941808,0.022047244,4.52,7,1,3,0
id78419,19-06-2014,Grace Of Monaco,2014,tt2095649,6.2,3,208,Yes,429,20-06-2014,drama,romance,biography,103,20-06-2014,id7841941810,5.023622047,5.32,11000,1,5,1
id78419,20-06-2014,Grace Of Monaco,2014,tt2095649,6.6,3,208,Yes,613,20-06-2014,drama,romance,biography,103,21-06-2014,id7841941811,7.499212598,5.24,10000,1,6,1
id78419,21-06-2014,Grace Of Monaco,2014,tt2095649,6.7,3,208,Yes,1698,20-06-2014,drama,romance,biography,103,22-06-2014,id7841941812,7.330708661,5.04,10000,1,7,1
id78419,22-06-2014,Grace Of Monaco,2014,tt2095649,6.9,3,208,Yes,4594,20-06-2014,drama,romance,biography,103,23-06-2014,id7841941813,3.924409449,4.87,10000,1,1,0
id78419,23-06-2014,Grace Of Monaco,2014,tt2095649,6.9,3,208,Yes,4889,20-06-2014,drama,romance,biography,103,24-06-2014,id7841941814,4.51496063,4.98,10000,1,2,0
id78419,24-06-2014,Grace Of Monaco,2014,tt2095649,6.8,3,213,Yes,7107,20-06-2014,drama,romance,biography,103,25-06-2014,id7841941815,4.272440945,4.76,9957,1,3,0
id78419,25-06-2014,Grace Of Monaco,2014,tt2095649,6.9,3,213,Yes,7345,20-06-2014,drama,romance,biography,103,26-06-2014,id7841941816,2.601574803,4.98,7459,1,4,0
id78419,26-06-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,7607,20-06-2014,drama,romance,biography,103,27-06-2014,id7841941817,0.483464567,5.81,831,1,5,1
id78419,27-06-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,7750,20-06-2014,drama,romance,biography,103,28-06-2014,id7841941818,0.737007874,6,614,1,6,1
id78419,28-06-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,7846,20-06-2014,drama,romance,biography,103,29-06-2014,id7841941819,0.809448819,5.69,592,1,7,1
id78419,29-06-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,7951,20-06-2014,drama,romance,biography,103,30-06-2014,id7841941820,0.377952756,5.87,645,1,1,0
id78419,30-06-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,8046,20-06-2014,drama,romance,biography,103,01-07-2014,id7841941821,0.436220472,5.87,675,1,2,0
id78419,01-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,8113,20-06-2014,drama,romance,biography,103,02-07-2014,id7841941822,0.384251969,6.31,676,1,3,0
id78419,02-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,8180,20-06-2014,drama,romance,biography,103,03-07-2014,id7841941823,0.376377953,6.14,680,1,4,0
id78419,03-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,233,Yes,8242,20-06-2014,drama,romance,biography,103,04-07-2014,id7841941824,0.192125984,6.31,203,1,5,1
id78419,04-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,351,Yes,8276,20-06-2014,drama,romance,biography,103,05-07-2014,id7841941825,0.321259843,6.5,198,1,6,1
id78419,05-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,352,Yes,8324,20-06-2014,drama,romance,biography,103,06-07-2014,id7841941826,0.349606299,6.24,234,1,7,1
id78419,06-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,352,Yes,8361,20-06-2014,drama,romance,biography,103,07-07-2014,id7841941827,0.182677165,5.95,236,1,1,0
id78419,07-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,352,Yes,8397,20-06-2014,drama,romance,biography,103,08-07-2014,id7841941828,0.177952756,5.81,220,1,2,0
id78419,08-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,352,Yes,8430,20-06-2014,drama,romance,biography,103,09-07-2014,id7841941829,0.17007874,6.47,263,1,3,0
id78419,10-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,353,Yes,8491,20-06-2014,drama,romance,biography,103,11-07-2014,id7841941831,0.133858268,6.44,95,1,5,1
id78419,11-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,353,Yes,8509,20-06-2014,drama,romance,biography,103,12-07-2014,id7841941832,0.152755906,6.68,96,1,6,1
id78419,12-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,353,Yes,8527,20-06-2014,drama,romance,biography,103,13-07-2014,id7841941833,0.196850394,6.55,97,1,7,1
id78419,13-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,353,Yes,8551,20-06-2014,drama,romance,biography,103,14-07-2014,id7841941834,0.080314961,6.02,113,1,1,0
id78419,14-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,353,Yes,8580,20-06-2014,drama,romance,biography,103,15-07-2014,id7841941835,0.100787402,6.3,123,1,2,0
id78419,15-07-2014,Grace Of Monaco,2014,tt2095649,6.8,3,353,Yes,8595,20-06-2014,drama,romance,biography,103,16-07-2014,id7841941836,0.116535433,6.41,140,1,3,0
id78783,26-03-2014,The Monuments Men,2014,tt2177771,6.3,14,294,No,552,28-03-2014,drama,biography,history,118,27-03-2014,id7878341725,0.083464567,5.13,233,0,4,0
id78783,27-03-2014,The Monuments Men,2014,tt2177771,6.3,15,294,No,571,28-03-2014,drama,biography,history,118,28-03-2014,id7878341726,14.57165354,5.04,22000,0,5,1
id78783,28-03-2014,The Monuments Men,2014,tt2177771,6,15,291,No,965,28-03-2014,drama,biography,history,118,29-03-2014,id7878341727,19.70708661,5.07,21000,0,6,1
id78783,29-03-2014,The Monuments Men,2014,tt2177771,5.7,15,349,No,1643,28-03-2014,drama,biography,history,118,30-03-2014,id7878341728,14.22834646,4.83,19000,0,7,1
id78783,30-03-2014,The Monuments Men,2014,tt2177771,5.7,15,349,No,2199,28-03-2014,drama,biography,history,118,31-03-2014,id7878341729,6.617322835,4.61,17000,0,1,0
id78783,31-03-2014,The Monuments Men,2014,tt2177771,5.5,15,349,No,2639,28-03-2014,drama,biography,history,118,01-04-2014,id7878341730,5.14488189,4.66,15000,0,2,0
id78783,01-04-2014,The Monuments Men,2014,tt2177771,5.5,15,349,No,2900,28-03-2014,drama,biography,history,118,02-04-2014,id7878341731,4.651968504,4.85,15000,0,3,0
id78783,02-04-2014,The Monuments Men,2014,tt2177771,5.5,15,349,No,3156,28-03-2014,drama,biography,history,118,03-04-2014,id7878341732,4.28503937,4.61,15000,0,4,0
id78783,03-04-2014,The Monuments Men,2014,tt2177771,5.5,15,349,No,3324,28-03-2014,drama,biography,history,118,04-04-2014,id7878341733,0.77480315,6.2,3124,0,5,1
id78783,04-04-2014,The Monuments Men,2014,tt2177771,5.5,15,349,No,3429,28-03-2014,drama,biography,history,118,05-04-2014,id7878341734,1.141732283,5.67,2236,0,6,1
id78783,05-04-2014,The Monuments Men,2014,tt2177771,5.4,15,349,No,3523,28-03-2014,drama,biography,history,118,06-04-2014,id7878341735,1.053543307,5.92,1976,0,7,1
id78783,06-04-2014,The Monuments Men,2014,tt2177771,5.4,15,349,No,3618,28-03-2014,drama,biography,history,118,07-04-2014,id7878341736,0.71023622,5.46,1857,0,1,0
id78783,07-04-2014,The Monuments Men,2014,tt2177771,5.4,15,349,No,3707,28-03-2014,drama,biography,history,118,08-04-2014,id7878341737,0.28976378,5.18,1866,0,2,0
id78783,08-04-2014,The Monuments Men,2014,tt2177771,5.4,15,349,No,3775,28-03-2014,drama,biography,history,118,09-04-2014,id7878341738,0.291338583,5.29,1837,0,3,0
id78783,09-04-2014,The Monuments Men,2014,tt2177771,5.4,15,349,No,3812,28-03-2014,drama,biography,history,118,10-04-2014,id7878341739,0.292913386,5.51,1768,0,4,0
id78783,12-04-2014,The Monuments Men,2014,tt2177771,5.4,15,349,No,3911,28-03-2014,drama,biography,history,118,13-04-2014,id7878341742,0.050393701,4.68,181,0,7,1
id78356,22-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.6,36,1593,No,811,23-05-2014,drama,action,scifi,129,23-05-2014,id7835641782,104.0708661,5.76,37000,0,5,1
id78356,23-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.7,36,1626,No,5536,23-05-2014,drama,action,scifi,129,24-05-2014,id7835641783,151.0913386,5.91,41000,0,6,1
id78356,24-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.7,36,1677,No,11294,23-05-2014,drama,action,scifi,129,25-05-2014,id7835641784,126.5385827,5.87,42000,0,7,1
id78356,25-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.6,36,1698,No,16715,23-05-2014,drama,action,scifi,129,26-05-2014,id7835641785,53.03149606,5.69,38000,0,1,0
id78356,26-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.6,36,1718,No,20278,23-05-2014,drama,action,scifi,129,27-05-2014,id7835641786,52.83622047,5.67,38000,0,2,0
id78356,27-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,36,1735,No,22841,23-05-2014,drama,action,scifi,129,28-05-2014,id7835641787,43.62834646,5.65,38000,0,3,0
id78356,28-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,36,1760,No,24872,23-05-2014,drama,action,scifi,129,29-05-2014,id7835641788,33.83622047,5.86,32000,0,4,0
id78356,29-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1784,No,26599,23-05-2014,drama,action,scifi,129,30-05-2014,id7835641789,50.7007874,5.98,30000,0,5,1
id78356,30-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1799,No,28261,23-05-2014,drama,action,scifi,129,31-05-2014,id7835641790,89.47716535,5.98,28000,0,6,1
id78356,31-05-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1844,No,30484,23-05-2014,drama,action,scifi,129,01-06-2014,id7835641791,110.1007874,5.95,28000,0,7,1
id78356,01-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1851,No,32942,23-05-2014,drama,action,scifi,129,02-06-2014,id7835641792,75.61102362,5.95,29000,0,1,0
id78356,02-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1883,No,35341,23-05-2014,drama,action,scifi,129,03-06-2014,id7835641793,26.15748031,5.7,30000,0,2,0
id78356,03-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1887,No,36959,23-05-2014,drama,action,scifi,129,04-06-2014,id7835641794,22.70551181,5.72,30000,0,3,0
id78356,04-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1899,No,38097,23-05-2014,drama,action,scifi,129,05-06-2014,id7835641795,21.58267717,6.02,29000,0,4,0
id78356,05-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1902,No,39121,23-05-2014,drama,action,scifi,129,06-06-2014,id7835641796,20.3984252,5.73,18000,0,5,1
id78356,06-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.5,37,1903,No,40116,23-05-2014,drama,action,scifi,129,07-06-2014,id7835641797,33.1480315,5.91,18000,0,6,1
id78356,07-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1946,No,41370,23-05-2014,drama,action,scifi,129,08-06-2014,id7835641798,27.3496063,5.89,18000,0,7,1
id78356,08-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1972,No,42641,23-05-2014,drama,action,scifi,129,09-06-2014,id7835641799,12.72598425,5.78,18000,0,1,0
id78356,09-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1995,No,43591,23-05-2014,drama,action,scifi,129,10-06-2014,id7835641800,13.57637795,5.65,18000,0,2,0
id78356,13-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1982,No,45943,23-05-2014,drama,action,scifi,129,14-06-2014,id7835641804,8.332283465,5.98,6316,0,6,1
id78356,14-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1982,No,46465,23-05-2014,drama,action,scifi,129,15-06-2014,id7835641805,7.766929134,6.13,6325,0,7,1
id78356,15-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1988,No,47050,23-05-2014,drama,action,scifi,129,16-06-2014,id7835641806,3.719685039,5.72,6506,0,1,0
id78356,16-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1988,No,47488,23-05-2014,drama,action,scifi,129,17-06-2014,id7835641807,4.215748031,5.76,6648,0,2,0
id78356,17-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1990,No,47873,23-05-2014,drama,action,scifi,129,18-06-2014,id7835641808,3.908661417,5.87,6652,0,3,0
id78356,18-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1990,No,48162,23-05-2014,drama,action,scifi,129,19-06-2014,id7835641809,4.007874016,6.05,6618,0,4,0
id78356,19-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1992,No,48427,23-05-2014,drama,action,scifi,129,20-06-2014,id7835641810,1.124409449,5.65,1654,0,5,1
id78356,20-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1992,No,48696,23-05-2014,drama,action,scifi,129,21-06-2014,id7835641811,1.733858268,6.02,1514,0,6,1
id78356,21-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1993,No,48906,23-05-2014,drama,action,scifi,129,22-06-2014,id7835641812,1.751181102,6.19,1489,0,7,1
id78356,22-06-2014,X-Men: Days of Future Past,2014,tt1877832,8.4,37,1993,No,49200,23-05-2014,drama,action,scifi,129,23-06-2014,id7835641813,0.741732283,6.02,1121,0,1,0
id78799,08-05-2014,Hummingbird,2013,tt1893256,6.3,8,217,No,3795,09-05-2014,drama,action,thriller,90,09-05-2014,id7879941768,6.935433071,4.77,13000,0,5,1
id78799,09-05-2014,Hummingbird,2013,tt1893256,6.3,8,254,No,3895,09-05-2014,drama,action,thriller,90,10-05-2014,id7879941769,9.711811024,4.79,12000,0,6,1
id78799,10-05-2014,Hummingbird,2013,tt1893256,6.3,8,253,No,4067,09-05-2014,drama,action,thriller,90,11-05-2014,id7879941770,7.508661417,4.8,11000,0,7,1
id78799,11-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4228,09-05-2014,drama,action,thriller,90,12-05-2014,id7879941771,4.297637795,5.06,12000,0,1,0
id78799,12-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4334,09-05-2014,drama,action,thriller,90,13-05-2014,id7879941772,4.248818898,4.46,11000,0,2,0
id78799,13-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4443,09-05-2014,drama,action,thriller,90,14-05-2014,id7879941773,3.886614173,4.71,11000,0,3,0
id78799,14-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4538,09-05-2014,drama,action,thriller,90,15-05-2014,id7879941774,3.664566929,4.52,11000,0,4,0
id78799,15-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4612,09-05-2014,drama,action,thriller,90,16-05-2014,id7879941775,1.453543307,4.77,3804,0,5,1
id78799,16-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4664,09-05-2014,drama,action,thriller,90,17-05-2014,id7879941776,2.352755906,5.01,3609,0,6,1
id78799,17-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4721,09-05-2014,drama,action,thriller,90,18-05-2014,id7879941777,2.173228346,5.37,3679,0,7,1
id78799,18-05-2014,Hummingbird,2013,tt1893256,6.3,8,256,No,4765,09-05-2014,drama,action,thriller,90,19-05-2014,id7879941778,1.053543307,5.34,3939,0,1,0
id78799,19-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4801,09-05-2014,drama,action,thriller,90,20-05-2014,id7879941779,1.376377953,4.77,2879,0,2,0
id78799,20-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4831,09-05-2014,drama,action,thriller,90,21-05-2014,id7879941780,0.844094488,5.06,2780,0,3,0
id78799,21-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4855,09-05-2014,drama,action,thriller,90,22-05-2014,id7879941781,0.718110236,5.28,2721,0,4,0
id78799,22-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4887,09-05-2014,drama,action,thriller,90,23-05-2014,id7879941782,0.092913386,5.29,593,0,5,1
id78799,23-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4924,09-05-2014,drama,action,thriller,90,24-05-2014,id7879941783,0.146456693,4.96,596,0,6,1
id78799,24-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4946,09-05-2014,drama,action,thriller,90,25-05-2014,id7879941784,0.132283465,4.33,614,0,7,1
id78799,25-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4965,09-05-2014,drama,action,thriller,90,26-05-2014,id7879941785,0.075590551,5.95,646,0,1,0
id78799,26-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4982,09-05-2014,drama,action,thriller,90,27-05-2014,id7879941786,0.08503937,5.34,533,0,2,0
id78799,27-05-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,4997,09-05-2014,drama,action,thriller,90,28-05-2014,id7879941787,0.081889764,4.22,487,0,3,0
id78799,05-06-2014,Hummingbird,2013,tt1893256,6.2,8,256,No,5110,09-05-2014,drama,action,thriller,90,06-06-2014,id7879941796,0.02992126,3.91,32,0,5,1
id78632,01-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,7.5,5,75,No,2455,02-02-2014,drama,comedy,animation,77,02-02-2014,id7863241672,7.363779528,5.5,6378,0,7,1
id78632,02-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,6.3,5,75,No,2765,02-02-2014,drama,comedy,animation,77,03-02-2014,id7863241673,7.231496063,5.45,6311,0,1,0
id78632,03-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,6.5,5,79,No,4314,02-02-2014,drama,comedy,animation,77,04-02-2014,id7863241674,7.040944882,5.26,6359,0,2,0
id78632,04-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,6.4,5,79,No,7810,02-02-2014,drama,comedy,animation,77,05-02-2014,id7863241675,3.275590551,5.56,3926,0,3,0
id78632,05-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,6.1,5,79,No,7855,02-02-2014,drama,comedy,animation,77,06-02-2014,id7863241676,2.609448819,5.26,3534,0,4,0
id78632,06-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.9,5,79,No,7879,02-02-2014,drama,comedy,animation,77,07-02-2014,id7863241677,1.472440945,5.04,3238,0,5,1
id78632,07-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.9,5,79,No,7905,02-02-2014,drama,comedy,animation,77,08-02-2014,id7863241678,1.45984252,5.34,3034,0,6,1
id78632,08-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.8,5,79,No,7926,02-02-2014,drama,comedy,animation,77,09-02-2014,id7863241679,1.692913386,5.35,2873,0,7,1
id78632,09-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.8,5,79,No,7948,02-02-2014,drama,comedy,animation,77,10-02-2014,id7863241680,0.877165354,5.46,2670,0,1,0
id78632,10-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.8,5,79,No,7958,02-02-2014,drama,comedy,animation,77,11-02-2014,id7863241681,1.015748031,4.87,2608,0,2,0
id78632,11-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.7,5,79,No,7972,02-02-2014,drama,comedy,animation,77,12-02-2014,id7863241682,0.822047244,4.69,2500,0,3,0
id78632,12-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.7,5,79,No,7980,02-02-2014,drama,comedy,animation,77,13-02-2014,id7863241683,0.611023622,5.23,1949,0,4,0
id78632,13-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.8,5,79,No,7985,02-02-2014,drama,comedy,animation,77,14-02-2014,id7863241684,0.196850394,5.29,415,0,5,1
id78632,14-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.7,5,79,No,7987,02-02-2014,drama,comedy,animation,77,15-02-2014,id7863241685,0.45984252,4.79,739,0,6,1
id78632,15-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,7996,02-02-2014,drama,comedy,animation,77,16-02-2014,id7863241686,0.409448819,4.99,819,0,7,1
id78632,16-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8000,02-02-2014,drama,comedy,animation,77,17-02-2014,id7863241687,0.069291339,4.25,549,0,1,0
id78632,17-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8004,02-02-2014,drama,comedy,animation,77,18-02-2014,id7863241688,0.080314961,5.31,506,0,2,0
id78632,18-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8007,02-02-2014,drama,comedy,animation,77,19-02-2014,id7863241689,0.066141732,4.49,494,0,3,0
id78632,19-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8013,02-02-2014,drama,comedy,animation,77,20-02-2014,id7863241690,0.066141732,4.61,481,0,4,0
id78632,20-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8023,02-02-2014,drama,comedy,animation,77,21-02-2014,id7863241691,0.047244094,4.31,281,0,5,1
id78632,21-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8027,02-02-2014,drama,comedy,animation,77,22-02-2014,id7863241692,0.215748031,4.36,551,0,6,1
id78632,22-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8028,02-02-2014,drama,comedy,animation,77,23-02-2014,id7863241693,0.22519685,4.79,590,0,7,1
id78632,23-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8030,02-02-2014,drama,comedy,animation,77,24-02-2014,id7863241694,0.022047244,3.75,306,0,1,0
id78632,24-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8032,02-02-2014,drama,comedy,animation,77,25-02-2014,id7863241695,0.023622047,4.16,301,0,2,0
id78632,25-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8036,02-02-2014,drama,comedy,animation,77,26-02-2014,id7863241696,0.026771654,4.72,283,0,3,0
id78632,26-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8038,02-02-2014,drama,comedy,animation,77,27-02-2014,id7863241697,0.018897638,6.77,281,0,4,0
id78632,27-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8039,02-02-2014,drama,comedy,animation,77,28-02-2014,id7863241698,0.040944882,4.14,254,0,5,1
id78632,28-02-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.6,5,79,No,8044,02-02-2014,drama,comedy,animation,77,01-03-2014,id7863241699,0.217322835,4.49,605,0,6,1
id78632,01-03-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.8,5,79,No,8046,02-02-2014,drama,comedy,animation,77,02-03-2014,id7863241700,0.165354331,4.91,560,0,7,1
id78632,03-03-2014,Niko 2: Lentäjäveljekset,2012,tt1856053,5.8,5,79,No,8047,02-02-2014,drama,comedy,animation,77,04-03-2014,id7863241702,0.009448819,1.75,21,0,2,0
id78782,06-05-2014,Enchanted Doll,2014,,3,2,33,No,50,07-05-2014,suspense,thriller,NA,88,07-05-2014,id7878241766,1.321259843,4.55,5790,0,3,0
id78782,07-05-2014,Enchanted Doll,2014,,2.6,2,33,No,354,07-05-2014,suspense,thriller,NA,88,08-05-2014,id7878241767,0.762204724,4.39,4341,0,4,0
id78782,08-05-2014,Enchanted Doll,2014,,3.2,2,33,No,319,07-05-2014,suspense,thriller,NA,88,09-05-2014,id7878241768,0.751181102,4.72,3178,0,5,1
id78782,09-05-2014,Enchanted Doll,2014,,2.9,2,33,No,249,07-05-2014,suspense,thriller,NA,88,10-05-2014,id7878241769,1.047244094,4.82,3097,0,6,1
id78782,10-05-2014,Enchanted Doll,2014,,3.3,2,33,No,247,07-05-2014,suspense,thriller,NA,88,11-05-2014,id7878241770,0.757480315,5.02,3011,0,7,1
id78782,11-05-2014,Enchanted Doll,2014,,3.5,2,33,No,244,07-05-2014,suspense,thriller,NA,88,12-05-2014,id7878241771,0.525984252,4.22,3116,0,1,0
id78782,12-05-2014,Enchanted Doll,2014,,3.1,2,33,No,248,07-05-2014,suspense,thriller,NA,88,13-05-2014,id7878241772,0.491338583,3.92,3131,0,2,0
id78782,13-05-2014,Enchanted Doll,2014,,3.1,2,33,No,253,07-05-2014,suspense,thriller,NA,88,14-05-2014,id7878241773,0.486614173,5.17,3137,0,3,0
id78782,14-05-2014,Enchanted Doll,2014,,3.2,2,33,No,260,07-05-2014,suspense,thriller,NA,88,15-05-2014,id7878241774,0.481889764,5.18,3095,0,4,0
id78782,15-05-2014,Enchanted Doll,2014,,3.2,2,33,No,270,07-05-2014,suspense,thriller,NA,88,16-05-2014,id7878241775,0.277165354,5.04,1376,0,5,1
id78782,16-05-2014,Enchanted Doll,2014,,3.2,2,33,No,274,07-05-2014,suspense,thriller,NA,88,17-05-2014,id7878241776,0.426771654,4.93,1443,0,6,1
id78782,17-05-2014,Enchanted Doll,2014,,3.2,2,33,No,634,07-05-2014,suspense,thriller,NA,88,18-05-2014,id7878241777,0.348031496,4.82,1446,0,7,1
id78782,18-05-2014,Enchanted Doll,2014,,3.3,2,33,No,658,07-05-2014,suspense,thriller,NA,88,19-05-2014,id7878241778,0.204724409,4.69,1451,0,1,0
id78782,19-05-2014,Enchanted Doll,2014,,2.9,2,33,No,669,07-05-2014,suspense,thriller,NA,88,20-05-2014,id7878241779,0.395275591,4.68,1206,0,2,0
id78782,20-05-2014,Enchanted Doll,2014,,2.9,2,33,No,676,07-05-2014,suspense,thriller,NA,88,21-05-2014,id7878241780,0.184251969,5.21,1176,0,3,0
id78782,21-05-2014,Enchanted Doll,2014,,2.9,2,33,No,680,07-05-2014,suspense,thriller,NA,88,22-05-2014,id7878241781,0.157480315,4.55,1153,0,4,0
id79067,11-09-2014,La belle et la bête,2014,tt2316801,6.2,11,476,No,2376,12-09-2014,romance,fantasy,NA,112,12-09-2014,id7906741894,3.647244094,5.06,10000,0,5,1
id79067,12-09-2014,La belle et la bête,2014,tt2316801,6.2,11,485,No,2513,12-09-2014,romance,fantasy,NA,112,13-09-2014,id7906741895,6.771653543,5.06,9570,0,6,1
id79067,14-09-2014,La belle et la bête,2014,tt2316801,6.2,12,485,No,2920,12-09-2014,romance,fantasy,NA,112,15-09-2014,id7906741897,2.048818898,4.82,8485,0,1,0
id79067,15-09-2014,La belle et la bête,2014,tt2316801,6.2,12,485,No,3053,12-09-2014,romance,fantasy,NA,112,16-09-2014,id7906741898,1.573228346,4.41,5926,0,2,0
id79212,13-06-2014,Schutzengel,2012,tt2107814,6.6,5,126,Yes,561,13-06-2014,drama,action,crime,132,14-06-2014,id7921241804,1.738582677,4.57,6331,1,6,1
id79212,14-06-2014,Schutzengel,2012,tt2107814,6.6,5,126,Yes,589,13-06-2014,drama,action,crime,132,15-06-2014,id7921241805,1.6,4.65,5743,1,7,1
